"Country Name","Adjusted net enrollment rate, primary (% of primary school age children)","Adjusted net enrollment rate, primary, female (% of primary school age children)","Adjusted net enrollment rate, primary, male (% of primary school age children)","Adolescents out of school (% of lower secondary school age)","Adolescents out of school, female (% of female lower secondary school age)","Adolescents out of school, male (% of male lower secondary school age)","Children out of school (% of primary school age)","Children out of school, female (% of female primary school age)","Children out of school, male (% of male primary school age)","Children out of school, primary","Children out of school, primary, female","Children out of school, primary, male","Compulsory education, duration (years)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, female (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, male (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Expenditure on primary education (% of government expenditure on education)","Expenditure on secondary education (% of government expenditure on education)","Expenditure on tertiary education (% of government expenditure on education)","Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)","Government expenditure per student, primary (% of GDP per capita)","Government expenditure per student, secondary (% of GDP per capita)","Government expenditure per student, tertiary (% of GDP per capita)","Gross intake ratio in first grade of primary education, female (% of relevant age group)","Gross intake ratio in first grade of primary education, male (% of relevant age group)","Gross intake ratio in first grade of primary education, total (% of relevant age group)","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult male (% of males ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth (ages 15-24), gender parity index (GPI)","Literacy rate, youth female (% of females ages 15-24)","Literacy rate, youth male (% of males ages 15-24)","Literacy rate, youth total (% of people ages 15-24)","Lower secondary completion rate, female (% of relevant age group)","Lower secondary completion rate, male (% of relevant age group)","Lower secondary completion rate, total (% of relevant age group)","Lower secondary school starting age (years)","Net intake rate in grade 1 (% of official school-age population)","Net intake rate in grade 1, female (% of official school-age population)","Net intake rate in grade 1, male (% of official school-age population)","Over-age students, primary (% of enrollment)","Over-age students, primary, female (% of female enrollment)","Over-age students, primary, male (% of male enrollment)","Persistence to grade 5, female (% of cohort)","Persistence to grade 5, male (% of cohort)","Persistence to grade 5, total (% of cohort)","Persistence to last grade of primary, female (% of cohort)","Persistence to last grade of primary, male (% of cohort)","Persistence to last grade of primary, total (% of cohort)","Preprimary education, duration (years)","Primary completion rate, female (% of relevant age group)","Primary completion rate, male (% of relevant age group)","Primary completion rate, total (% of relevant age group)","Primary education, duration (years)","Primary education, pupils","Primary education, pupils (% female)","Primary education, teachers","Primary education, teachers (% female)","Primary school starting age (years)","Progression to secondary school (%)","Progression to secondary school, female (%)","Progression to secondary school, male (%)","Pupil-teacher ratio, lower secondary","Pupil-teacher ratio, preprimary","Pupil-teacher ratio, primary","Pupil-teacher ratio, secondary","Pupil-teacher ratio, tertiary","Pupil-teacher ratio, upper secondary","Repeaters, primary, female (% of female enrollment)","Repeaters, primary, male (% of male enrollment)","Repeaters, primary, total (% of total enrollment)","School enrollment, preprimary (% gross)","School enrollment, preprimary, female (% gross)","School enrollment, preprimary, male (% gross)","School enrollment, primary (% gross)","School enrollment, primary (% net)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, primary and secondary (gross), gender parity index (GPI)","School enrollment, primary, female (% gross)","School enrollment, primary, female (% net)","School enrollment, primary, male (% gross)","School enrollment, primary, male (% net)","School enrollment, primary, private (% of total primary)","School enrollment, secondary (% gross)","School enrollment, secondary (% net)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, secondary, female (% gross)","School enrollment, secondary, female (% net)","School enrollment, secondary, male (% gross)","School enrollment, secondary, male (% net)","School enrollment, secondary, private (% of total secondary)","School enrollment, tertiary (% gross)","School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary, female (% gross)","School enrollment, tertiary, male (% gross)","Secondary education, duration (years)","Secondary education, general pupils","Secondary education, general pupils (% female)","Secondary education, pupils","Secondary education, pupils (% female)","Secondary education, teachers","Secondary education, teachers (% female)","Secondary education, teachers, female","Secondary education, vocational pupils","Secondary education, vocational pupils (% female)","Tertiary education, academic staff (% female)","Trained teachers in lower secondary education (% of total teachers)","Trained teachers in lower secondary education, female (% of female teachers)","Trained teachers in lower secondary education, male (% of male teachers)","Trained teachers in preprimary education (% of total teachers)","Trained teachers in preprimary education, female (% of female teachers)","Trained teachers in preprimary education, male (% of male teachers)","Trained teachers in primary education (% of total teachers)","Trained teachers in primary education, female (% of female teachers)","Trained teachers in primary education, male (% of male teachers)","Trained teachers in secondary education (% of total teachers)","Trained teachers in secondary education, female (% of female teachers)","Trained teachers in secondary education, male (% of male teachers)","Trained teachers in upper secondary education (% of total teachers)","Trained teachers in upper secondary education, female (% of female teachers)","Trained teachers in upper secondary education, male (% of male teachers)"
"Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denmark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Djibouti",55.05868912,51.89733124,58.14413834,NA,NA,NA,44.94131088,48.10266876,41.85586166,43496,22995,20501,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.32637024,65.14874268,61.28615952,NA,NA,NA,NA,NA,NA,NA,41.00204086,45.96323013,43.51121902,11,53.49388885,50.24542999,56.66259003,13.77614975,13.69577026,13.8460598,NA,NA,NA,NA,NA,NA,2,54.58047104,60.26018906,57.45436096,5,61846,46.51554108,2033,27.00443077,6,86.24762726,84.38427734,87.91915131,28.66398048,16.40251923,30.42104912,22.72699928,NA,16.55454063,10.0563097,10.18803978,10.12677002,6.641029835,6.6240201,6.657619953,63.9010582,55.0535202,0.891099989,0.862609982,60.17906189,51.89315033,67.53369141,58.13801956,10.89319038,44.13042068,NA,0.834739983,40.11457825,NA,48.05628967,NA,9.320079803,NA,NA,NA,NA,7,57182,45.09286118,60772,44.93516922,2674,26.43979073,707,3590,42.42340088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,7,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dominican Republic",94.33959961,94.47020721,94.21366119,7.921840191,8.760270119,7.106659889,5.660399914,5.529789925,5.786340237,65811,31562,34249,15,88.5595932,85.80021667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.91399956,19.08723068,NA,105.9434662,107.6343307,106.8051605,NA,NA,NA,NA,NA,NA,NA,88.44815826,82.38658142,85.38220215,12,84.01261139,84.59538269,83.451828,12.51086998,9.364899635,15.33979988,NA,NA,NA,NA,NA,NA,3,94.3535614,96.26985168,95.32808685,6,1253342,47.34685135,66255,81.22557068,6,NA,NA,NA,NA,19.47084999,18.91694069,18.64652061,27.42708969,NA,2.89289999,6.326489925,4.700789928,51.00506973,51.62052917,50.40975189,107.7998123,92.87433624,0.932510018,0.99357003,103.9692535,92.70941162,111.4936066,93.0333786,22.83814049,79.73947144,70.2723465,1.08494997,83.02941132,74.18808746,76.52806091,66.4500885,17.80474091,59.91558838,1.791730046,77.01242065,42.98213959,6,875967,50.82907867,924737,51.43397903,49593,62.83145142,31160,48770,62.29853821,43.71889114,NA,NA,NA,83.67907715,83.71739197,83.01204681,94.86077118,94.8751297,94.79862213,89.86752319,90.22144318,89.26924896,NA,NA,NA
"Early-demographic dividend",93.73477936,93.32216644,94.1204834,16.69429016,15.8815403,17.4497509,6.265220165,6.677830219,5.879519939,21054908,10842374,10212533,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.8652802,107.258461,106.5854797,NA,NA,NA,NA,NA,NA,NA,81.33007813,77.49308777,79.34114075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,94.44326782,93.20896912,93.80384064,6,NA,49.34075928,12905983,60.63446045,NA,NA,NA,NA,21.30361938,20.47467041,28.22266006,21.66293907,NA,22.12047958,1.879529953,2.638710022,2.264130116,33.79898071,33.36734009,34.20130157,108.3856964,90.9761734,1.041960001,1.030380011,110.6894302,90.43186188,106.2322769,91.48497009,23.43725014,74.8746109,63.36540985,1.014479995,75.43350983,63.60765839,74.35652924,63.14022064,37.21347046,30.18386078,1.04926002,30.93395042,29.48174095,6,272147488,48.90940857,294403488,48.4637413,13590192,48.56428146,6599978.5,22255998,43.01398849,38.41410828,79.4804306,80.78005219,78.09111786,NA,NA,NA,79.78481293,81.49684906,77.14775085,NA,NA,NA,NA,NA,NA
"East Asia & Pacific",96.09594727,95.66226959,96.48535156,8.449749947,7.975570202,8.878170013,3.904050112,4.337729931,3.514650106,6982039,3670178,3311860,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.4009399,104.8822937,104.6544266,NA,NA,NA,NA,NA,NA,NA,90.78233337,88.33061981,89.56587982,NA,76.80632019,76.55766296,77.03032684,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,97.31279755,97.2498703,97.27113342,6,NA,47.16973114,10588805,68.03919983,NA,NA,NA,NA,14.18017006,17.87425041,17.43758965,14.69768047,NA,15.41337967,0.461670011,0.799480021,0.640139997,80.8429184,80.52114868,81.12992859,103.2444992,95.87142944,0.994369984,1.00304997,102.937149,95.33280182,103.5204773,96.35507202,9.768079758,87.66977692,79.54725647,1.014320016,88.32472229,81.40869904,87.07743835,77.86239624,17.96797943,46.69284821,1.166429996,50.45011902,43.25188065,6,128193304,48.74340057,152540832,47.84577942,10378565,54.33501053,5639194.5,24347528,43.11965942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Asia & Pacific (excluding high income)",95.98648071,95.49626923,96.42491913,8.9812603,8.493280411,9.420800209,4.013519764,4.50372982,3.575079918,6665198,3531202,3133996,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.8828888,105.3947067,105.1529007,NA,NA,NA,NA,NA,NA,NA,90.14264679,87.56633759,88.78838348,NA,75.75845337,75.44902039,76.03868103,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,97.11322784,97.10140991,97.10636139,6,NA,47.06362152,9805301,67.7881012,NA,NA,NA,NA,14.22700977,17.74460983,17.54342079,14.93208981,NA,15.96953964,0.457910001,0.78865999,0.632990003,79.87010193,79.46143341,80.23313904,103.5828934,95.75473022,0.994019985,1.00395,103.2548065,95.1525116,103.8763199,96.29335785,9.949520111,85.93083954,78.07833099,1.017279983,86.70519257,80.02348328,85.23267365,76.3230896,17.13931084,43.83185959,1.195619941,47.92829132,40.086689,6,116200744,48.69377136,138330736,47.84088898,9263993,55.66730881,5157015.5,22129990,43.36257172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"East Asia & Pacific (IDA & IBRD countries)",96.03997803,95.5449295,96.48245239,8.994400024,8.505399704,9.434479713,3.960020065,4.455070019,3.517549992,6507808,3455335,3052474,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.007637,105.5154724,105.2756424,NA,NA,NA,NA,NA,NA,NA,90.15348053,87.58553314,88.8030777,NA,75.69967651,75.38642883,75.98313904,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,97.11837006,97.09229279,97.10394287,6,NA,47.04491043,9726499,67.65267181,NA,NA,NA,NA,14.17903996,17.72230911,17.51914024,14.89857006,NA,15.96625996,0.462469995,0.795939982,0.63906002,79.95227051,79.54875946,80.31047821,103.6886978,95.83112335,0.993990004,1.003929973,103.3584366,95.22425079,103.9838791,96.37351227,10.04424953,85.83100891,77.90455627,1.017349958,86.60794067,79.86856079,85.1311264,76.13384247,17.40480042,44.04721832,1.203809977,48.32221985,40.14110184,6,114093320,48.68544006,136223312,47.82072067,9143380,55.8019104,5102180,22129990,43.36257172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Egypt, Arab Rep.",98.58554077,99.16903687,98.03601837,7.561500072,6.830560207,8.251000404,1.414459944,0.830959976,1.963979959,163886,46695,117191,12,NA,95.30285645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.974599838,13.97834015,NA,105.078743,104.7538376,104.9113693,65.50569153,76.49521637,71.16825104,0.970130026,86.81054688,89.48338318,88.19255829,84.20594788,77.89829254,80.96208954,12,NA,NA,NA,2.663290024,2.242350101,3.060839891,NA,NA,NA,NA,NA,NA,2,95.39176178,94.55883789,94.96289825,6,12037705,48.57091904,511478,60.50622177,6,NA,NA,NA,17.07556915,26.30437088,23.77692986,15.21374035,NA,13.26064968,1.68374002,2.965569973,2.346100092,28.92386055,28.74385071,29.09318924,104.9619293,97.01772308,1.002830029,0.993579984,105.1148987,97.57343292,104.8178635,96.49437714,9.108880043,86.49027252,81.44885254,0.981620014,85.66586304,81.60423279,87.27011871,81.30187988,7.424240112,NA,NA,NA,NA,6,6990960,50.14725113,8938257,48.14735031,587512,46.6896019,274307,1947297,40.96755981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"El Salvador",81.29945374,81.77176666,80.84674072,16.87021065,17.39027023,16.36529922,18.70055008,18.22822952,19.15325928,131351,62659,68692,15,93.29567719,87.75495911,98.08058929,91.95348358,6.11726,7.35815,6.6721,39.9476,46.28971,42.78339,7.70563,8.25397,7.95081,54.97187,62.98062,58.55286,7.70563,8.25397,7.95081,28.21115,31.35511,29.61693,NA,NA,NA,NA,NA,NA,45.60597992,34.89117813,9.371470451,3.751329899,15.63395977,15.67438984,15.10715961,12.05029964,96.38289642,99.46816254,97.96025848,86.67363739,90.63137817,88.48271179,1.003579974,98.14964294,97.79969788,97.98045349,78.94326782,77.47528839,78.2004776,13,55.66862869,56.35110855,55.01620865,14.54292965,12.55795002,16.3820591,NA,NA,NA,NA,NA,NA,3,90.78668213,90.74655151,90.76624298,6,675540,48.09294128,23987,74.21102905,7,NA,NA,NA,28.9134903,27.29958916,28.27102089,27.82175064,17.67354012,26.36557961,2.493740082,3.887550116,3.217129946,65.22355652,65.71183014,64.75697327,96.54694366,80.5642395,0.966669977,0.976429999,94.87676239,80.97554016,98.14775085,80.17002869,12.7782402,71.81255341,60.44517899,0.992789984,71.55010986,61.11822128,72.0700531,59.78482056,16.62634087,28.69403076,1.118559957,30.27240944,27.06380081,6,441243,49.15681076,535680,49.34363937,19254,54.57048035,10507,94437,50.21654892,38.31687164,93.28426361,94.64087677,91.46263885,93.82417297,95.06285095,76.15527344,95.41835022,96.09571838,93.46911621,92.56257629,94.04206848,90.78540802,91.59999847,93.14286041,90
"Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,6,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eritrea",37.71622086,35.96443176,39.39863968,56.50242996,59.63383865,53.48263931,62.28377914,64.03556824,60.60136032,437315,220267,217048,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.89673996,50.18389893,47.10549164,NA,NA,NA,NA,NA,NA,NA,30.79262924,30.50007057,30.64380074,11,18.86055946,18.38113976,19.32049942,24.3466301,21.90422058,26.3595295,NA,NA,NA,NA,NA,NA,2,42.57349014,47.85665894,45.26639175,5,347009,45.17980957,8842,38.65641022,6,NA,NA,NA,40.33750153,29.13562965,39.24552917,36.5687294,NA,31.37771988,6.687160015,8.816650391,7.854549885,15.15355015,14.96214962,15.33710957,49.42211914,37.35274887,0.858120024,0.874199986,45.57817841,35.56497955,53.11386108,39.0697403,10.62277985,30.79914093,26.38821983,0.898720026,29.12962914,25.32102013,32.41218185,27.4193306,7.325890064,NA,NA,NA,NA,7,244744,46.46855164,247424,46.47608948,6766,22.21401024,1503,2680,47.16418076,NA,NA,NA,NA,39.77936172,39.65402985,44.73683929,40.87311172,49.0345192,35.73009109,NA,NA,NA,NA,NA,NA
"Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,6,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Eswatini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,6,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4970565,46.89532852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Euro area",98.37574768,98.50727844,98.2509079,2.491869926,2.5151999,2.469700098,1.624250054,1.492720008,1.749089956,292724,130998,161726,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.01434326,98.65296173,98.34190369,NA,NA,NA,NA,NA,NA,NA,85.38800812,84.36408234,84.86264038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,95.78198242,93.99282837,94.86329651,6,NA,48.63222885,1402390.625,84.98156738,NA,NA,NA,NA,11.26793003,11.82472992,13.10548973,11.44036961,NA,11.63187027,1.952669978,2.970200062,2.475349903,99.88752747,99.57424164,100.1845322,101.9804306,97.61869049,0.997500002,0.992860019,101.84935,97.68373108,102.1048431,97.55696869,13.90036011,109.4110184,91.06139374,0.989820004,108.8370895,91.44409943,109.9559479,90.70258331,16.77045059,72.50180817,1.164819956,78.16381836,67.10382843,6,21199588,50.46110153,28058930,48.4489212,2452625,63.03762054,1546076.5,6859341.5,42.23006058,40.77790833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Europe & Central Asia",97.23506165,97.32575989,97.14894867,3.570899963,3.748589993,3.40199995,2.764940023,2.674240112,2.8510499,1403281,661000,742281,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4671173,100.3837738,100.4243469,NA,NA,NA,NA,NA,NA,NA,91.7197876,91.43962097,91.57550812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,97.51526642,96.87094116,97.18434906,5,NA,48.68510056,3454780.5,85.01384735,NA,NA,NA,NA,10.60412025,11.30360985,14.92284012,11.31029987,NA,12.30939007,1.030879974,1.454640031,1.248329997,74.82157898,74.29087067,75.32418823,101.581192,96.0983963,0.999350011,0.999499977,101.5471115,96.04718018,101.6135406,96.14703369,8.427499771,107.0996628,91.11647034,0.999580026,107.0767365,91.18872833,107.1214523,91.04995728,15.99265957,68.56343079,1.141219974,73.19891357,64.14066315,7,59697324,49.86774826,79351816,48.72034073,7015888.5,67.20696259,4715165.5,19654494,45.23524857,47.30884933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
